event_idx,slice_idx,event_class,duration,RappMaxMean,RappMaxMedian,AsDec,KurtoSig,KurtoEnv,SkewnessSig,SkewnessEnv,CorPeakNumber,INT1,INT2,INT_RATIO,ES[0],ES[1],ES[2],ES[3],ES[4],KurtoF[0],KurtoF[1],KurtoF[2],KurtoF[3],KurtoF[4],DistDecAmpEnv,"env_max/duration(Data,sps)",MeanFFT,MaxFFT,FmaxFFT,FCentroid,Fquart1,Fquart3,MedianFFT,VarFFT,NpeakFFT,MeanPeaksFFT,E1FFT,E2FFT,E3FFT,E4FFT,gamma1,gamma2,gammas,SpecKurtoMaxEnv,SpecKurtoMedianEnv,RATIOENVSPECMAXMEAN,RATIOENVSPECMAXMEDIAN,DISTMAXMEAN,DISTMAXMEDIAN,NBRPEAKMAX,NBRPEAKMEAN,NBRPEAKMEDIAN,RATIONBRPEAKMAXMEAN,RATIONBRPEAKMAXMED,NBRPEAKFREQCENTER,NBRPEAKFREQMAX,RATIONBRFREQPEAKS,DISTQ2Q1,DISTQ3Q2,DISTQ3Q1
0.0,0.0,2.0,50.015,3.17458187069,3.3226409209,1.54205844981,2.86571234608,3.23666845653,0.0199809542247,0.592013736997,1.0,540.058229735,567.789726378,0.951158861538,5.25441476701,5.80459529892,5.88833627764,6.16818404163,6.19598137849,3.05626660199,2.95004768763,2.74904835819,2.93670969775,2.8637671956,0.183400326661,14.2496156299,0.10929841415,0.0145257310163,12.8449328449,15.4334554335,11.3797313797,22.6862026862,0.00522066553857,0.0593059378357,2.0,0.922905885671,422.379946248,17.4273615053,4.40194102237,3.47538707266,13.3226773224,13.6929535964,3.16279103903,0.136426725452,2.66110554048,22.2159595087,2155.69989979,12714.6770615,13299.5048076,12.0,32.0,40.0,0.375,0.3,53.0,73.0,1.37735849057,3.86035413541,6.32377615549,10.1841302909
1.0,0.0,2.0,50.015,3.18509250755,3.34159190942,1.46136811024,2.87309780403,3.27116103469,0.0174496605192,0.601893748301,1.0,536.999092373,576.910212245,0.930819182908,5.25031296748,5.80186881489,5.88660575183,6.16856599077,6.19703324752,2.87449481784,2.91755836222,2.72411819471,2.93279316368,2.86437737683,0.184555427455,14.2501760582,0.111691980256,0.0144591309499,12.8449328449,16.2637362637,11.7948717949,25.8852258852,0.00796298041651,0.0590172737444,3.0,0.880422364801,423.599726958,21.4228627084,6.91454334024,5.55058595543,13.4048529235,13.8057808521,3.30295368374,0.0165825067156,3.54775347805,22.4950827091,2190.22829856,12748.1535309,13331.6217457,16.0,32.0,82.0,0.5,0.19512195122,59.0,70.0,1.18644067797,3.82444936984,6.3581026896,10.1825520594
2.0,0.0,2.0,50.015,3.19488732321,3.32707026846,7.26694214876,2.85296507151,3.13448685735,0.0116366928801,0.532435097769,1.0,578.254549192,610.519977702,0.947150904658,5.24869678991,5.80159297408,5.88359543513,6.17596760973,6.20523212574,3.13503428131,2.9663036793,2.78959440643,2.82301414111,2.74192454913,0.18731575727,14.25059857,0.103089099551,0.0145641105321,12.967032967,14.4810744811,10.9401709402,19.7802197802,0.00294021011814,0.0598976114275,2.0,0.922798170373,409.761279331,7.83295533882,2.57187999181,2.0858283113,13.1504545321,13.4604730671,2.87226057127,0.37288743765,1.64843330217,23.3028067099,2069.80683971,13260.9695036,13848.6778243,20.0,31.0,62.0,0.645161290323,0.322580645161,46.0,68.0,1.47826086957,3.63111601678,5.90889856213,9.54001457891
2.0,1.0,2.0,50.015,3.17059063782,3.36343586002,1.26773974156,2.93002723705,3.24384694977,0.0136876999539,0.637926440824,1.0,498.751445819,609.045847434,0.818906241492,5.25421628005,5.8012523226,5.88818424057,6.17257098454,6.20521346933,2.85856892918,2.92271305137,2.70388525385,2.93189303566,2.83924979708,0.175747826302,14.2499273926,0.108774035848,0.0143864762292,12.8205128205,15.0915750916,11.2820512821,21.0989010989,0.00335640374463,0.0599203295373,2.0,0.930478509889,424.952956596,15.5313703577,2.81183061789,2.24123358174,13.4242477026,13.7930272193,3.16814985276,0.384021860821,1.44350917077,22.7281609569,2022.06681018,12991.7111343,13575.2735102,6.0,23.0,20.0,0.260869565217,0.3,53.0,73.0,1.37735849057,3.82089834907,6.51375576671,10.3346541158
4.0,0.0,2.0,50.015,3.17440952167,3.36904190616,1.25801354402,2.93570495978,3.24070570707,0.0133831612861,0.639971046132,1.0,499.363265442,609.178915166,0.819731696239,5.25467270109,5.80189648294,5.88869764718,6.17225336634,6.20475857979,2.87588903803,2.9340456016,2.70330632341,2.93452451375,2.84489396278,0.176554927842,14.2503654801,0.108839414181,0.0143798952302,12.8205128205,15.115995116,11.2820512821,21.1965811966,0.00344819702334,0.0598681773386,2.0,0.930304852602,424.814054371,15.7802526575,2.89868503571,2.31216007974,13.4250705945,13.7945624555,3.1713455928,0.424781968002,1.47686758857,22.7951986499,1977.24843862,13044.9460554,13628.6224564,7.0,23.0,38.0,0.304347826087,0.184210526316,53.0,70.0,1.32075471698,3.81971467548,6.57747686165,10.3971915371
4.0,1.0,2.0,50.015,3.18984073582,3.41178569226,0.31083737387,2.91516430127,3.39477747191,0.00734645362063,0.676222197088,1.0,563.67843538,632.150496614,0.891683924002,5.25351927182,5.80807096261,5.89139763932,6.16721171866,6.19364359611,2.8731332499,2.89711018704,2.70843013742,2.89734676951,2.84278314428,0.168287653294,14.2485750997,0.108779489587,0.0142818139044,12.7716727717,14.4810744811,10.9157509158,19.242979243,0.00130561002693,0.0607812581573,2.0,0.920783868128,429.426491216,14.7892455034,0.783282529724,0.561485772957,13.3726251853,13.7494082713,3.19673637686,0.199316230229,0.767965905,22.5659285666,2004.72501873,12880.9082692,13466.1408702,10.0,9.0,27.0,1.11111111111,0.37037037037,53.0,83.0,1.56603773585,3.84062624224,6.6636877548,10.504313997
5.0,0.0,2.0,50.015,3.23628524047,3.49012284076,12.7972413793,2.97477113934,3.30751873808,0.0378551025548,0.690089747942,1.0,619.593790212,578.677071308,1.07070734427,5.27180260249,5.81697903659,5.88907199408,6.17193297378,6.19457597796,2.83418278729,2.91424106362,2.79046500837,2.80055521611,2.90336810051,0.142546674086,15.4973657023,0.128959829941,0.01387199016,12.8205128205,17.9487179487,12.2832722833,29.7435897436,0.0121049018029,0.0621992408311,1.0,1.0,463.039005104,46.3576902133,10.5433290003,8.27554390736,14.0597374109,14.716691012,4.34796254352,-0.35419942805,-0.200849445544,21.3310598692,2054.06026602,13980.3359682,14642.0724799,12.0,16.0,43.0,0.75,0.279069767442,27.0,1.0,0.037037037037,5.43207538423,8.58242264446,14.0144980287
5.0,1.0,2.0,50.015,3.14178817955,3.3354620812,1.54788588895,2.94177957674,3.28436234649,0.0524458550298,0.6362216898,1.0,846.783753757,520.068013165,1.62821733374,5.27185154195,5.81146225462,5.88515222467,6.17447296885,6.19328945161,2.99634373477,3.0318331205,2.87016004863,2.66678174188,2.8702394146,0.17129338217,15.4960216527,0.123536730899,0.0144296752726,12.7960927961,16.336996337,11.746031746,24.2246642247,0.00462780411692,0.06304766182,2.0,0.911287154721,462.656514699,36.1092163932,4.11904247493,3.12016742724,14.0469762277,14.6372329981,4.11473555664,0.0292122579091,-0.166758556005,20.9183251548,1967.7612785,14228.3239169,14943.0654719,13.0,17.0,22.0,0.764705882353,0.590909090909,36.0,1.0,0.0277777777778,5.88680332178,9.97619829689,15.8630016187
5.0,2.0,2.0,50.015,3.13910087571,3.34379096082,0.40373280943,3.01246688517,3.16719313999,0.0416024166925,0.635814920086,1.0,782.220113699,492.972918288,1.58674053824,5.26978212608,5.80840107847,5.88926717876,6.17694638579,6.17713707428,2.94245327091,3.10583120269,2.94200588944,2.66941301088,3.12562718819,0.182189003937,15.4965738356,0.125014831203,0.0139957852275,12.967032967,16.63003663,11.8925518926,24.9328449328,0.00573993747263,0.0632460019179,3.0,0.887748999761,465.741469935,37.4777335349,5.03634845554,3.80340050333,14.1838833619,14.7795083302,4.15347074872,-0.414743193957,0.503226127837,19.2680102031,1817.6232673,13701.1414259,14432.2304393,13.0,22.0,22.0,0.590909090909,0.590909090909,43.0,1.0,0.0232558139535,6.71557211383,12.2005182518,18.9160903656
5.0,3.0,2.0,50.015,3.22065990837,3.44705609301,1.61447987454,3.01972642783,3.16820672986,0.0014144478778,0.654506689596,1.0,787.32119988,554.59391289,1.41963548748,5.26523496363,5.81298480154,5.90412907687,6.17288723612,6.17367505676,3.0591609088,2.9907644079,2.88583430159,2.85027001992,2.93896583707,0.181611899713,14.9824786169,0.118745915832,0.0142727890762,12.8205128205,16.9474969475,11.9658119658,27.78998779,0.0098922328769,0.0599841342123,2.0,0.912750702905,443.646740996,26.9262874138,8.73800478591,7.06889878701,13.6006775157,14.1135068582,3.76996643875,0.587137577859,2.41326981682,18.9918899177,1749.08673585,11999.0786921,12656.8689359,23.0,13.0,54.0,1.76923076923,0.425925925926,59.0,74.0,1.25423728814,5.58536111415,11.1624365132,16.7477976273
