event_idx,slice_idx,event_class,duration,RappMaxMean,RappMaxMedian,AsDec,KurtoSig,KurtoEnv,SkewnessSig,SkewnessEnv,CorPeakNumber,INT1,INT2,INT_RATIO,ES[0],ES[1],ES[2],ES[3],ES[4],KurtoF[0],KurtoF[1],KurtoF[2],KurtoF[3],KurtoF[4],DistDecAmpEnv,"env_max/duration(Data,sps)",MeanFFT,MaxFFT,FmaxFFT,FCentroid,Fquart1,Fquart3,MedianFFT,VarFFT,NpeakFFT,MeanPeaksFFT,E1FFT,E2FFT,E3FFT,E4FFT,gamma1,gamma2,gammas,SpecKurtoMaxEnv,SpecKurtoMedianEnv,RATIOENVSPECMAXMEAN,RATIOENVSPECMAXMEDIAN,DISTMAXMEAN,DISTMAXMEDIAN,NBRPEAKMAX,NBRPEAKMEAN,NBRPEAKMEDIAN,RATIONBRPEAKMAXMEAN,RATIONBRPEAKMAXMED,NBRPEAKFREQCENTER,NBRPEAKFREQMAX,RATIONBRFREQPEAKS,DISTQ2Q1,DISTQ3Q2,DISTQ3Q1
0.0,0.0,2.0,30.01,2.53722064004,2.60142180693,2.68446899939,2.75743394279,2.73714699813,0.00321180852881,0.398202510693,1.0,481.567290351,485.711340975,0.991468079343,5.02723858117,5.57700143231,5.6604146447,5.9583160406,5.98286528366,3.30840299503,2.98649144673,2.7791705944,2.78904251474,2.56716992374,0.0789346447893,18.8970759742,0.103509026611,0.0124903014708,12.8449328449,14.7496947497,11.0622710623,20.8547008547,0.00407186228133,0.0594087550809,2.0,0.882364426746,408.219855044,9.48009375339,3.49167217397,2.78000467924,13.1069026727,13.4219128317,2.89082105775,-0.50824921686,2.91074315189,23.2819522632,2433.03871923,12345.3311198,12898.7781142,7.0,18.0,27.0,0.388888888889,0.259259259259,24.0,49.0,2.04166666667,3.58422939068,5.60277740563,9.18700679631
0.0,1.0,2.0,30.01,3.07936213517,3.19276208522,43.7910447761,2.83215134885,3.18055456115,0.0367182311245,0.52886643044,1.0,452.228959197,442.677469108,1.02157663481,5.03799253306,5.58143000969,5.6708086461,5.96130151435,6.00180560606,3.01991739642,3.02706258063,2.78248073528,2.87516422693,2.67897149028,0.229095838832,23.700553348,0.103056365087,0.0128162314964,12.8449328449,14.6764346764,11.0378510379,20.3663003663,0.00358950199001,0.0588406649012,2.0,0.924659791457,407.373444652,9.42711356095,2.98337042759,2.33380398381,13.1749553949,13.4893736027,2.89547069317,1.28289984704,1.2857565453,23.8699767267,2599.83207284,13680.0514364,14278.0947993,9.0,23.0,23.0,0.391304347826,0.391304347826,28.0,39.0,1.39285714286,3.53494003404,5.37154747078,8.90648750482
0.0,2.0,2.0,30.015,3.25572283972,3.42632283691,1.81170960187,2.97773117746,3.39311483022,0.0182268765939,0.627848292829,1.0,391.38970576,392.977686185,0.995959107906,5.01873307466,5.56860338859,5.64688053177,5.9268487034,5.96952651675,2.92047056577,3.01450896995,2.93638611326,3.01636137909,2.86370472414,0.196290444032,23.7445435854,0.108838468164,0.0121227581005,12.8205128205,14.6764346764,11.0622710623,19.706959707,0.00203349106066,0.060701335283,3.0,0.890650165798,428.189349316,15.3072640781,1.34928869171,0.955992603632,13.4440947283,13.8113954046,3.16401010728,1.82556344159,1.2670168045,23.4690518851,2281.32835994,12751.0188714,13313.7578837,8.0,23.0,22.0,0.347826086957,0.363636363636,38.0,9.0,0.236842105263,3.71092619332,6.20946653368,9.92039272701
1.0,0.0,2.0,30.01,2.49214827416,2.53797781125,1.54537743851,2.74459175058,2.71825101154,0.013509860876,0.386748511225,1.0,478.176853558,469.218153418,1.01909282511,5.03894558688,5.57565070564,5.65060781599,5.95904810304,5.9942454412,3.41734644589,3.00076816164,2.87913418774,2.79586201423,2.49152806607,0.0920950442083,18.8704456128,0.102717877178,0.012558845138,12.8449328449,14.2857142857,10.8180708181,19.1941391941,0.00237807272831,0.0599600279777,2.0,0.897258318604,410.043362919,6.9707668068,2.0496669225,1.6677965724,13.1524562921,13.4605131001,2.86326848253,-0.154990460835,1.71714155297,22.7085352049,2448.16576552,12835.4212926,13414.3617527,10.0,24.0,32.0,0.416666666667,0.3125,30.0,46.0,1.53333333333,3.63682675784,5.59020696568,9.22703372351
1.0,1.0,2.0,30.015,3.14971968451,3.28345741498,5.94791666667,2.86059176228,3.26683780598,0.0414408350944,0.561355206004,1.0,411.186533599,439.175194095,0.936269942219,5.03127376705,5.57266451964,5.66090970609,5.94644813304,5.9942451304,2.9127477998,3.08854197694,2.87888610016,2.83127690111,2.64774322603,0.188262344682,23.7518095193,0.102713455027,0.0125555936147,12.8449328449,14.1147741148,10.7448107448,18.4371184371,0.00162119492409,0.059643404304,3.0,0.892591758536,411.023450074,7.87668185838,1.07833973147,0.735468284347,13.2470981756,13.558343817,2.8884385032,1.19424416342,1.85074086728,24.3051280099,2473.81794316,13795.86184,14381.295658,13.0,24.0,52.0,0.541666666667,0.25,27.0,32.0,1.18518518519,3.58125218122,5.58524494991,9.16649713113
1.0,2.0,2.0,30.01,3.32593106129,3.52953613547,1.09567039106,3.00785757091,3.55282136483,0.0221269833346,0.685239705946,1.0,445.641602708,426.247331458,1.04550004145,5.01600033709,5.56355580817,5.64120333115,5.91146236192,5.94955986124,2.92203023105,3.07754394338,2.95365326987,3.03684814622,2.95356285652,0.198212142654,23.749403421,0.113540671141,0.0117518899592,12.7960927961,15.6532356532,11.5018315018,22.8815628816,0.00514867923906,0.06089634055,2.0,0.935174750659,437.122743231,20.1052694547,4.35554328737,3.47734599513,13.5512181963,13.9606051749,3.35603668722,-0.0265395728639,1.1882129645,22.1418997809,2012.64268764,11268.5542073,11801.633257,11.0,18.0,22.0,0.611111111111,0.5,38.0,45.0,1.18421052632,3.95208015971,6.66398717815,10.6160673379
2.0,0.0,2.0,30.01,2.50020423897,2.5669899696,1.21885397412,2.74821344252,2.74823874309,0.0268644722661,0.409539945612,1.0,493.69216995,453.902175728,1.08766204779,5.03447283803,5.5780510699,5.66396725773,5.9557201393,5.98913095552,3.18295289899,3.00533643599,2.8507047555,2.83270433058,2.50303348381,0.0919983371659,18.8714154954,0.10347443216,0.0125346814889,12.8449328449,14.6031746032,11.0134310134,20.1709401709,0.00330225691235,0.0594772263117,2.0,0.894784449896,409.748111919,9.01039401248,2.8245951176,2.24708536191,13.1570035032,13.4726750526,2.89935025286,0.596514833407,1.13950602485,22.9980267816,2149.9018564,13154.4318507,13739.2387477,12.0,22.0,45.0,0.545454545455,0.266666666667,22.0,39.0,1.77272727273,3.62491791999,5.79795002589,9.42286794587
2.0,1.0,2.0,30.01,3.17430235507,3.32505966233,3.96033057851,2.90132461536,3.31896133292,0.0422926094352,0.595101668277,1.0,389.747994103,429.63365225,0.907163561471,5.02727996729,5.56840203703,5.65186310895,5.94337462852,5.99009764056,2.93216091052,3.11481450812,2.94784485948,2.89777247451,2.70995701738,0.18731575727,23.7523257844,0.103168853731,0.012515084403,12.8449328449,14.2857142857,10.8424908425,18.9499389499,0.00200577477411,0.0594300641013,3.0,0.894280556289,410.95720353,9.05744883873,1.45745373988,1.10698385106,13.2375069388,13.5518929714,2.90210495228,1.7178637966,2.18044926888,24.0026502309,2189.19523206,13570.5596569,14149.3877518,12.0,21.0,52.0,0.571428571429,0.230769230769,26.0,41.0,1.57692307692,3.62094830737,5.99808466191,9.61903296929
2.0,2.0,2.0,30.01,3.34077588226,3.5461964769,0.869199626285,3.04502224181,3.67832985567,0.0136441727709,0.731490160279,1.0,433.444043577,447.566498422,0.968446130588,5.02014983496,5.57085670037,5.65444142119,5.9136939959,5.93600646629,2.89681203399,3.02653515147,2.91757969442,2.98714379061,3.06041592706,0.19266415461,23.7484635225,0.111940707414,0.0118861838595,12.7960927961,15.2869352869,11.3308913309,21.6605616606,0.00381942622007,0.0606410678702,2.0,0.928225820631,434.732421089,18.0076412775,3.20177381048,2.56605535039,13.5075747968,13.9081207059,3.3137961129,-0.105010578354,1.30770726537,21.1091346598,1965.92795774,10731.2572324,11253.586683,12.0,17.0,41.0,0.705882352941,0.292682926829,40.0,44.0,1.1,4.12508910953,6.88496228041,11.0100513899
4.0,0.0,2.0,30.01,3.2845722957,3.53525140685,0.418912529551,3.0428041918,3.74936829435,0.00538158342437,0.770091061798,1.0,432.534125617,473.853210743,0.912801930664,5.02292197133,5.57603943063,5.65948374977,5.92834055616,5.94866850577,2.86645551109,2.85162589537,2.68102410947,2.99234661564,3.2416648898,0.177477816842,23.7457952286,0.111340029093,0.0118893083907,12.7960927961,15.0671550672,11.2087912088,20.9768009768,0.00311577261318,0.0607270157623,2.0,0.92924458338,434.000161797,17.6311488188,2.47062970289,1.94587085498,13.463964416,13.8597533455,3.28852930699,0.399339966587,0.700585974581,21.5887445189,1886.69773686,10803.7317516,11322.0132204,5.0,17.0,20.0,0.294117647059,0.25,33.0,36.0,1.09090909091,4.11086466433,7.166143174,11.2770078383
