event_idx,slice_idx,event_class,duration,RappMaxMean,RappMaxMedian,AsDec,KurtoSig,KurtoEnv,SkewnessSig,SkewnessEnv,CorPeakNumber,INT1,INT2,INT_RATIO,ES[0],ES[1],ES[2],ES[3],ES[4],KurtoF[0],KurtoF[1],KurtoF[2],KurtoF[3],KurtoF[4],DistDecAmpEnv,"env_max/duration(Data,sps)",MeanFFT,MaxFFT,FmaxFFT,FCentroid,Fquart1,Fquart3,MedianFFT,VarFFT,NpeakFFT,MeanPeaksFFT,E1FFT,E2FFT,E3FFT,E4FFT,gamma1,gamma2,gammas,SpecKurtoMaxEnv,SpecKurtoMedianEnv,RATIOENVSPECMAXMEAN,RATIOENVSPECMAXMEDIAN,DISTMAXMEAN,DISTMAXMEDIAN,NBRPEAKMAX,NBRPEAKMEAN,NBRPEAKMEDIAN,RATIONBRPEAKMAXMEAN,RATIONBRPEAKMAXMED,NBRPEAKFREQCENTER,NBRPEAKFREQMAX,RATIONBRFREQPEAKS,DISTQ2Q1,DISTQ3Q2,DISTQ3Q1
0.0,0.0,2.0,40.01,3.16635227275,3.27328644566,4.99850074963,2.8475809781,3.22271253052,0.0185308725319,0.545459098803,1.0,537.906339102,545.853056391,0.985441654679,5.15501322463,5.70010868229,5.78339983451,6.07482492112,6.10916406481,3.17573676586,3.0315609168,2.85829438708,2.8753406119,2.7163372336,0.18526320484,17.8159358712,0.104285567029,0.0143041709305,12.8449328449,14.3345543346,10.8424908425,19.1208791209,0.00208730278261,0.059792981747,3.0,0.894723534999,414.763028818,9.66224474925,1.55427694599,1.17356363815,13.2270144119,13.5507177385,2.94415369468,1.18266103295,1.96663203233,23.100136676,2426.51078195,13254.1940656,13842.6797797,12.0,32.0,28.0,0.375,0.428571428571,35.0,58.0,1.65714285714,3.61743119379,5.64760199359,9.26503318739
0.0,1.0,2.0,40.015,3.22534669421,3.42189689304,1.03379923761,2.97738457803,3.39719940106,0.0273104188578,0.675157810932,1.0,429.07967655,506.560766669,0.847044826175,5.15660427956,5.70558531292,5.7876149203,6.06320811629,6.09133246858,3.32496159678,2.99544957856,2.78196453194,2.97847412343,2.95390476659,0.183400326661,17.8114596753,0.110644023435,0.0141421713255,12.8205128205,15.2136752137,11.2820512821,21.684981685,0.00412334373424,0.0602562597609,2.0,0.922294843705,430.062457137,17.0245061843,3.41053298309,2.69911250633,13.392980217,13.7761328719,3.2264404241,0.173995148257,2.61610017855,22.0676809645,2236.22092358,12023.4184091,12583.1383945,10.0,29.0,37.0,0.344827586207,0.27027027027,52.0,63.0,1.21153846154,3.92069629866,6.67306810613,10.5937644048
1.0,0.0,2.0,40.015,2.63187281003,2.75191150392,4.13671373556,2.84942803362,2.83296294324,0.0159584138852,0.498599576236,1.0,534.16261637,622.774691948,0.857714071037,5.14976690064,5.70845901533,5.79294960003,6.08916215831,6.10686461874,3.14521502933,2.95075601201,2.74874825843,2.77523837147,2.6717248603,0.0984254111836,14.7732272629,0.105512141271,0.0143179989438,12.8693528694,15.6288156288,11.5506715507,24.3467643468,0.00694368596486,0.0591432906117,2.0,0.878484369114,407.721462494,13.50007968,6.07692139113,4.87696901466,13.1463976337,13.4827184042,2.99264512141,-0.814567588485,4.04089281157,23.0907702204,2272.75702341,12883.8505706,13459.0495569,14.0,19.0,49.0,0.736842105263,0.285714285714,32.0,49.0,1.53125,3.60828628028,5.51487716775,9.12316344803
1.0,1.0,2.0,40.015,3.17419299389,3.2711661253,11.0527108434,2.82508780548,3.1871787747,0.0176865154995,0.511464273024,1.0,504.555658337,529.757673535,0.952427276739,5.15694829214,5.70353045339,5.78762636727,6.07685499887,6.10575992769,3.20780950749,3.01081647196,2.8118860775,2.83015598294,2.74358048911,0.18489010966,17.8166281767,0.103474725395,0.0143928866655,12.8449328449,14.3101343101,10.8424908425,19.1208791209,0.00234483873529,0.0598231536764,3.0,0.892925930413,412.514821251,8.08904026368,1.82264031951,1.40529308465,13.1939842943,13.5109933453,2.90959097121,0.319485717301,3.57437952288,22.3781135458,2175.00139646,12779.5484623,13359.6642455,12.0,31.0,52.0,0.387096774194,0.230769230769,33.0,44.0,1.33333333333,3.71802524243,5.70741467116,9.42543991359
1.0,2.0,2.0,40.01,3.24350421371,3.43021379375,1.45159313725,2.93098728355,3.37016524933,0.0193350342359,0.641692122423,1.0,463.110145187,479.55076761,0.965716617441,5.14497899683,5.6942776885,5.77688821905,6.05485518287,6.0891774391,2.88535818456,3.00970898341,2.88884288452,2.9081172783,2.83508390859,0.192153699666,17.8131943859,0.110350793529,0.0141890636754,12.8205128205,15.5555555556,11.5018315018,22.735042735,0.00502565061155,0.0597141692058,2.0,0.913830497631,426.266171621,18.0733980048,4.25920718931,3.39647578787,13.4503118696,13.8334175533,3.23304064575,0.116308170529,2.37607606949,22.5432799265,2175.95362886,12414.3274784,12976.7698774,9.0,24.0,29.0,0.375,0.310344827586,45.0,59.0,1.31111111111,3.90067635286,6.57148541819,10.472161771
2.0,0.0,2.0,40.01,3.15175215393,3.25141535955,3.9701863354,2.83478350103,3.1873481005,0.0243368016445,0.531827755365,1.0,541.997989759,533.724327707,1.01550175179,5.16104539307,5.70721285789,5.79064118175,6.07516932972,6.10983239824,3.10610310798,2.98775707123,2.78888004218,2.86992322183,2.712040086,0.186369429444,17.8099636581,0.107553844468,0.0144167608712,12.8449328449,15.2136752137,11.3064713065,21.978021978,0.00464684974801,0.059321585451,3.0,0.893624693465,418.397221386,15.0991678576,3.92852911972,3.11413473366,13.283903222,13.6364923491,3.08088279152,1.73904601196,3.74832393868,23.0079629256,2020.34969326,13358.7767917,13952.1315281,15.0,30.0,74.0,0.5,0.202702702703,39.0,50.0,1.28205128205,3.6846586661,6.03935031568,9.72400898179
2.0,1.0,2.0,40.015,3.20698583188,3.40359459953,0.900498693897,2.95532455554,3.30862300234,0.0176797424789,0.645139267319,1.0,425.158372715,509.166899974,0.83500787804,5.15235241448,5.70272054146,5.78489259915,6.06395596499,6.0960799567,2.88944657283,2.91126048311,2.76639380873,2.98950378152,2.9387978044,0.176847016182,17.8116017507,0.108727527304,0.01419430609,12.8205128205,14.7252747253,11.0622710623,19.9511599512,0.00218943703695,0.0605351634926,2.0,0.913222498677,427.562119859,14.9361994822,1.63309067614,1.21593338532,13.3853521366,13.7545602371,3.16548187446,0.0133486652961,1.06877733949,22.7069175825,2037.65962399,12295.6363221,12857.338284,12.0,27.0,30.0,0.444444444444,0.4,46.0,56.0,1.21739130435,3.86780409618,6.75290072949,10.6207048257
4.0,0.0,2.0,40.01,3.20246019037,3.41576455564,0.728293736501,2.98782624507,3.40907252481,0.011552116516,0.687867857012,1.0,454.913901757,551.715746111,0.824543988391,5.15022098172,5.70449673086,5.78897985195,6.06267255997,6.09758878077,2.87796487928,2.99391353458,2.73846539451,2.93283082014,2.92293082572,0.172733825383,17.8133356113,0.107835343186,0.014198937835,12.8205128205,14.4566544567,10.9401709402,19.1208791209,0.00134484070654,0.0605478044718,2.0,0.915595351408,426.624829278,13.8406304232,0.74162078895,0.486250081771,13.4055791262,13.7703024186,3.14828159335,0.628527167984,1.33974186121,22.4508118068,1908.59108099,12302.4000288,12865.7904159,3.0,13.0,12.0,0.230769230769,0.25,42.0,49.0,1.16666666667,3.89968771356,6.78898606389,10.6886737775
4.0,1.0,2.0,40.015,3.20349799425,3.4357485171,0.106762550131,2.93146776133,3.58636078035,0.0028191392125,0.723722548373,1.0,503.45222373,528.117173189,0.953296444971,5.15718363461,5.7154911801,5.79387055053,6.06896826427,6.09305319373,2.86434686508,2.81377533577,2.61275672349,2.93299964325,2.99075031622,0.168947134387,17.8091406187,0.10927447875,0.0140646616373,12.8205128205,14.8473748474,11.1111111111,20.4151404151,0.00241996681011,0.0601872477984,2.0,0.924854914242,427.733922591,16.3626069721,1.95576378288,1.53524605897,13.3515967838,13.7344524863,3.22025595553,-0.120733714193,0.246972520356,23.0086622498,1909.11350502,12764.6322203,13335.6782694,10.0,8.0,27.0,1.25,0.37037037037,46.0,62.0,1.34782608696,3.88510528391,7.01093558644,10.8960408703
5.0,0.0,2.0,40.015,3.17757020653,3.43167515568,0.505738476011,2.91771356543,3.21078738747,0.0593503713423,0.669350665912,1.0,607.660479117,524.608746718,1.15831175694,5.17929326715,5.71715650337,5.79567992184,6.08156128109,6.0963772434,2.81149787832,2.96804005258,2.74958766055,2.76879655984,2.71723357266,0.180200802834,19.0966904197,0.121851705132,0.0139935103478,12.8937728938,15.7997557998,11.5018315018,22.5396825397,0.00281904831241,0.0631881841346,1.0,1.0,461.535588886,33.9852470145,2.21229946607,1.37077937579,13.9537344148,14.5298583466,4.05093562691,0.209429120446,0.204287631146,22.4639477298,2241.53606341,14420.2851652,15088.2580842,8.0,13.0,36.0,0.615384615385,0.222222222222,20.0,1.0,0.05,5.27117758063,7.69037794445,12.9615555251
