event_idx,slice_idx,event_class,duration,RappMaxMean,RappMaxMedian,AsDec,KurtoSig,KurtoEnv,SkewnessSig,SkewnessEnv,CorPeakNumber,INT1,INT2,INT_RATIO,ES[0],ES[1],ES[2],ES[3],ES[4],KurtoF[0],KurtoF[1],KurtoF[2],KurtoF[3],KurtoF[4],DistDecAmpEnv,"env_max/duration(Data,sps)",MeanFFT,MaxFFT,FmaxFFT,FCentroid,Fquart1,Fquart3,MedianFFT,VarFFT,NpeakFFT,MeanPeaksFFT,E1FFT,E2FFT,E3FFT,E4FFT,gamma1,gamma2,gammas,SpecKurtoMaxEnv,SpecKurtoMedianEnv,RATIOENVSPECMAXMEAN,RATIOENVSPECMAXMEDIAN,DISTMAXMEAN,DISTMAXMEDIAN,NBRPEAKMAX,NBRPEAKMEAN,NBRPEAKMEDIAN,RATIONBRPEAKMAXMEAN,RATIONBRPEAKMAXMED,NBRPEAKFREQCENTER,NBRPEAKFREQMAX,RATIONBRFREQPEAKS,DISTQ2Q1,DISTQ3Q2,DISTQ3Q1
0.0,0.0,2.0,10.005,2.53590482549,2.68549107053,0.88418079096,2.92500331969,2.69190767294,0.0246749276545,0.490803819087,5.0,311.189767402,218.256741406,1.42579681799,4.56562701331,5.1045411782,5.19307632446,5.47169656343,5.50381708807,2.83281249122,3.20262224821,3.10127485431,2.77144881104,2.29036061652,0.107965849196,56.4678398678,0.105757367245,0.00718036093578,12.7960927961,14.8473748474,11.0622710623,21.0989010989,0.00440792902043,0.0598541346531,1.0,1.0,415.710520728,11.0618191582,3.62870372274,2.77980929148,13.1527573784,13.4844831027,2.97258437892,-1.27406683372,-1.14099326473,22.7337035709,2598.03708307,9831.93250879,10298.3525262,7.0,4.0,16.0,1.75,0.4375,14.0,16.0,1.14285714286,3.65417389569,5.92856448286,9.58273837855
0.0,1.0,2.0,10.005,2.59927246339,2.78562643044,0.203971119134,2.94603560103,3.04023710165,0.0172770152488,0.602269101167,1.0,308.04273346,226.350376964,1.3609110689,4.54806152363,5.08976961864,5.18041516719,5.45921473377,5.47781280654,2.96013922815,3.30302191695,3.23431931746,2.81982294381,2.429374661,0.129442425234,56.5967561979,0.111184512141,0.00720111120863,12.7960927961,17.0695970696,12.1123321123,30.695970696,0.0119434049132,0.0583836778896,3.0,0.863569716665,415.100941589,21.2649857457,10.5401077864,8.50169562759,13.3393066131,13.7603854969,3.37803317074,-0.276856739302,-0.184033343661,22.28261057,1876.76158568,10305.2573064,10793.5103526,4.0,2.0,7.0,2.0,0.571428571429,6.0,15.0,2.5,3.7104706924,6.00737999826,9.71785069066
0.0,2.0,2.0,10.005,3.22195841973,3.43094139068,4.99101796407,3.13597016802,4.55296706693,0.0571785786075,0.88414437202,1.0,245.396582344,249.509395191,0.98351640088,4.54627006034,5.10204419468,5.20849732932,5.45292413881,5.48444804927,3.10221171323,3.10710744747,2.69445371389,2.89028158751,3.36748209002,0.200043871291,71.2627935068,0.110551765548,0.00709150488131,12.7960927961,16.3858363858,11.7948717949,27.2283272283,0.0093384416475,0.0588894140458,2.0,0.918187253334,418.934281216,19.2667610103,8.09940878362,6.51647777452,13.2544979892,13.6509574837,3.26602560885,-0.193802429452,1.2059796718,23.5925095384,2400.22187073,9650.58522643,10092.8224549,4.0,6.0,8.0,0.666666666667,0.5,7.0,8.0,1.14285714286,3.65417389569,6.02171009197,9.67588398766
0.0,3.0,2.0,10.005,3.33428103632,3.53190855774,1.14239828694,3.12819558514,5.26909416091,0.0402563627311,0.959281000284,1.0,242.053145261,194.436423566,1.24489609931,4.54956263928,5.08924606529,5.17552654816,5.45137815781,5.45537646367,3.65271122682,3.13632036814,2.77091702565,2.91785258419,3.80002713358,0.196134669331,71.2343784335,0.113734261454,0.00688356887432,12.9914529915,16.8498168498,11.9658119658,29.2551892552,0.0112744513494,0.0599014901416,3.0,0.897077807744,425.44620715,22.8248423663,9.75831599288,7.82243614753,13.3233747815,13.7479758844,3.39035770245,-1.61344575757,-1.60028453568,23.6586912304,2856.80052664,10119.3788977,10547.5738349,6.0,7.0,12.0,0.857142857143,0.5,15.0,13.0,0.866666666667,3.72275362986,6.05446459187,9.77721822174
0.0,4.0,2.0,10.01,3.23541988133,3.44254115589,0.304234527687,3.18497420812,4.45299117087,0.018514026967,0.899451461979,1.0,254.201936457,218.3357525,1.16427077813,4.54704858957,5.0926326662,5.17022943196,5.440761394,5.48167730505,3.04739472688,3.01115475082,2.77760520612,3.16084897044,3.51454831071,0.184159392501,71.2611386441,0.115611166836,0.0070614017861,12.967032967,16.2393162393,11.7704517705,24.9816849817,0.00743071589503,0.0602487605086,2.0,0.928726773,437.187722792,25.3047539559,6.16976010671,4.87876353746,13.6372162289,14.0677398894,3.45364142935,0.265127774265,-0.17135882537,24.8619989238,2530.22684169,11320.5185776,11781.4364542,2.0,5.0,16.0,0.4,0.125,16.0,12.0,0.75,3.83841795765,6.36256160661,10.2009795643
0.0,5.0,2.0,10.01,2.80893036243,2.98292423794,2.10869565217,2.85021812282,3.29177788087,0.0803210809677,0.605136812447,3.0,286.745157501,251.011297656,1.14235956779,4.53193140228,5.0781196308,5.13064818302,5.4085630976,5.42950020024,2.49516955713,2.67409971636,2.87350282621,2.86697568448,2.7455902282,0.123097719991,57.5123307625,0.117429987175,0.00645858165939,12.7472527473,15.3601953602,11.3308913309,21.3431013431,0.00296340363175,0.0625369319983,2.0,0.929847821748,452.005570733,25.2633909128,2.13144306522,1.59207274623,13.7732789053,14.2328141702,3.58744859174,-0.282375189925,-0.92839066697,21.6568816259,2130.80419086,8282.38659813,8688.46944066,5.0,6.0,21.0,0.833333333333,0.238095238095,20.0,11.0,0.55,4.02982706648,7.12000941692,11.1498364834
0.0,6.0,2.0,10.01,2.83248640995,3.04952225203,0.609324758842,2.97748720525,3.19524735012,0.129652297242,0.663416035444,1.0,214.938395509,264.574332244,0.812393226834,4.52638097854,5.07235874833,5.1151437203,5.38880183825,5.42410217761,2.69882915321,2.67988178554,2.76452533753,3.09584590471,2.87651226562,0.0980197926154,57.5016040044,0.123134180055,0.00645427673819,12.7228327228,16.6788766789,11.9658119658,25.4456654457,0.00743630904837,0.062916655866,2.0,0.944134360203,461.376609792,31.2718065981,6.47292883003,5.23373800382,14.0278550301,14.5458425749,3.8471833159,0.425758032293,-0.535565775405,20.3463661769,2203.49038849,6699.22605789,7066.27276312,5.0,9.0,16.0,0.555555555556,0.3125,24.0,14.0,0.583333333333,4.46894208083,8.26744049173,12.7363825726
0.0,7.0,2.0,10.01,2.59040736898,2.72552215387,7.97757847534,2.73163651245,3.05203915127,0.0387857985697,0.552280549036,5.0,354.830933553,315.02584641,1.12635498832,4.55127901893,5.10377674924,5.16977336956,5.41198396047,5.375350669,2.80522153128,2.70527167973,2.73289174889,2.89129975278,2.98121257798,0.0654037103965,53.0829255603,0.120340922151,0.00644605813854,13.0891330891,16.0927960928,11.5750915751,24.0048840049,0.00597780744688,0.0615276104969,2.0,0.918361573857,455.913730025,27.851453908,5.08854569176,4.06073184099,13.7212163254,14.2314472195,3.77654769764,-1.18041370463,-1.24421745886,16.8649091486,1346.21253896,5632.5615242,5982.29009682,4.0,9.0,15.0,0.444444444444,0.266666666667,12.0,19.0,1.58333333333,5.38402092194,9.96453301807,15.34855394
1.0,0.0,2.0,10.005,2.57419350744,2.73081882988,0.257699560025,2.91329825539,2.95430098238,0.024352617014,0.554741640846,1.0,277.544563879,207.871948274,1.33517084043,4.55593585878,5.09197457491,5.17970829423,5.47115423716,5.4918195674,2.9255787034,3.26505662251,3.23062628709,2.74855329997,2.35081186351,0.126754475162,56.4484755044,0.106282086302,0.00725899011303,12.7960927961,15.409035409,11.4041514042,23.1501831502,0.00621714872256,0.059278710882,2.0,0.898867746463,413.107083058,12.733213164,5.27215848292,4.21696506068,13.2149086138,13.5557959475,3.02089293091,-0.0329454179034,-0.253580066469,23.6705837751,2293.68500218,10775.686282,11270.7474669,4.0,3.0,10.0,1.33333333333,0.4,8.0,17.0,2.125,3.50473148987,5.86203190493,9.3667633948
1.0,1.0,2.0,10.01,3.31539716159,3.59326634061,6.58333333333,3.28807300809,4.57079736009,0.07576770284,0.92803305437,1.0,224.698002682,236.321645465,0.950814311737,4.5383744105,5.09545636221,5.19459388453,5.43919421914,5.47268592366,3.15778855735,3.17948292017,2.82019725621,3.03454489176,3.51080764649,0.233668073999,71.1792468633,0.107142881673,0.00695918569684,12.7716727717,15.3846153846,11.3553113553,22.7838827839,0.00604200994716,0.0590606523825,3.0,0.87308702383,416.596871317,13.4554915397,4.93025086807,3.87279958608,13.2462409287,13.6004921566,3.08390793644,-0.207706440238,0.602852147947,23.208565758,2220.95646663,9401.59158042,9832.58016997,4.0,5.0,8.0,0.8,0.5,12.0,9.0,0.75,3.72787152047,6.10769065422,9.83556217469
